0.304497477624020+0.000000000000000i,0.303454507244045+0.124177191650245i,0.203507993679933+0.206169979390089i,0.062838795617175+0.198672539382144i,-0.020670794931144+0.088815741072361i,0.051038542699556+0.049456006268767i,-0.070005584783940+0.169654616789881i,-0.228937503797592-0.157549744373511i,0.293526561403556-0.214855344013222i,0.116617228163356+0.382649868326828i,-0.357056634654975-0.015034847008676i,0.098827074347389-0.238032335468854i,0.107380432741773+0.103673242734634i,-0.063691075855433+0.026108447922433i,0.002520543345653-0.025015205612405i,0.005543553246740+0.005019527247743i,-0.002075856593424+0.000000000000000i,0.000619233018185-0.000331120011614i,0.000148109385015+0.000971830212949i,-0.001511019542832+0.002536082303449i,-0.008373512644492+0.003340444160155i,-0.021849969846348-0.006086964172844i,-0.028990251588025-0.036793427842661i,-0.004638079536311-0.079509637124947i,0.056115598927945-0.096798525777676i,0.115039923736212-0.061384120855330i,0.125865250787789+0.003897654741302i,0.085957287577408+0.046272390593241i,0.037505769056431+0.033682142056629i,0.031457137149529-0.023799532616809i,0.095444213247577-0.081814762919776i,0.210189895276512-0.083057403894335i
0.166011612658069+0.000000000000000i,0.156089534822183+0.052297284335701i,0.094074303159369+0.077893682982512i,0.028136007179054+0.060336258659673i,-0.003094690345409+0.028709200548034i,-0.016794254645314+0.019464652276251i,-0.052464180918623-0.013143912564099i,0.026336582536015-0.097993751744857i,0.149400915624719+0.081463686072906i,-0.168152908960962+0.174328882340241i,-0.136949941027219-0.241097918282953i,0.250644113275763-0.052344918815110i,-0.023687136264890+0.190524070733082i,-0.104643174936544-0.052920428728436i,0.042985847401284-0.039675633476430i,0.008796460242915+0.022220065740916i,-0.008067458575335+0.000000000000000i,0.000620591547317-0.002253867079787i,0.000398413599330-0.000841957836906i,0.003000017954031-0.002438035346139i,0.010687429399947+0.002598601506990i,0.009555794247027+0.024924931622044i,-0.033243188775767+0.047836461951589i,-0.113040582123915+0.003934166064504i,-0.127449445607306-0.138099989419964i,0.013282495068366-0.258572608933229i,0.208129443521787-0.204112990252471i,0.265355040102335-0.022477042004572i,0.167352537559949+0.096000994296320i,0.064123942217316+0.076165943430750i,0.056315012775612+0.002480191111233i,0.116247234776365-0.029572822702867i
0.276563625474294+0.000000000000000i,0.298515063663603+0.081463765360527i,0.244405123101166+0.143732360025454i,0.137383034823108+0.154638881660931i,0.045979957278080+0.073555581680861i,0.106584000305600+0.031529318540120i,0.013887213712905+0.200131650378994i,-0.276141777565326-0.041278558125945i,0.144570025595378-0.335567949137866i,0.322090991405852+0.230067798269471i,-0.255206104843556+0.239550989801576i,-0.138759286837409-0.214395324501451i,0.141360511426303-0.062752402858198i,0.022112631823724+0.075148141028957i,-0.032983450442158+0.005937546722023i,-0.001054739906719-0.012189851239480i,0.003876735225610-0.000000000000000i,0.000074507099048+0.001224950495651i,-0.000416738306525+0.001130063275769i,-0.003669463304923+0.002361779378918i,-0.012912841304248-0.003032882779129i,-0.017089443380362-0.027551362316897i,0.013010828076985-0.062130002544736i,0.079665101348896-0.057712248003095i,0.118048414464214+0.009487136896142i,0.079203020168032+0.071769925014651i,0.020106955160774+0.063198699133733i,0.009550906146664+0.021713678050767i,0.028912775842902+0.000295901058488i,0.050761457484024-0.017109895394839i,0.100483589561563-0.045416201992159i,0.190809097486126-0.049863138936010i
0.120978675184829+0.000000000000000i,0.112681071460342+0.034309238876385i,0.073574317339904+0.043295372969406i,0.035469395167567+0.021811946171236i,0.035970153447628-0.006115472133480i,0.035256797104724+0.041298844049744i,-0.101331595258067+0.005172887849860i,0.057632977866502-0.213558158285028i,0.296138805065328+0.170632527994919i,-0.307982758402285+0.288528129052115i,-0.185503873677813-0.384546954604466i,0.348511144332254-0.049782929838207i,-0.040981034118479+0.233171481206577i,-0.114175225043196-0.062489881347396i,0.043693334550938-0.039096269505091i,0.007934547418954+0.020189283281440i,-0.006546854635806+0.000000000000000i,0.000946701608979-0.001293896893921i,0.000602826079701+0.001998283851399i,-0.003031483072545+0.005885629788501i,-0.018018950068075+0.008465696837993i,-0.048406833202431-0.010338562957989i,-0.067014581677766-0.075699087559200i,-0.017921258103261-0.168980282257891i,0.111668532261673-0.207434509147210i,0.237215053379571-0.129474191656430i,0.256926577111599+0.013481681023825i,0.170206444539878+0.109735742280808i,0.064574451896021+0.108952677130951i,0.014978115485759+0.047694774577150i,0.033598950583999-0.010686522111552i,0.085335695873015-0.026369516565497i
0.060171619098541+0.000000000000000i,0.082124458915209+0.035444669141014i,0.066193651555148+0.080485197957915i,0.021015803105010+0.101731351463384i,-0.030861136998875+0.088597199204388i,-0.056509739255210+0.022293670615194i,0.025966722544044-0.007029429517433i,-0.012566427531118+0.116585399062059i,-0.179592251316094-0.049930042773024i,0.119353877608615-0.190558008238398i,0.144585976219351+0.173515808134774i,-0.172340405732821+0.067603251343912i,-0.004822568840796-0.122994225448559i,0.063293970728840+0.020715794292229i,-0.018940202122062+0.022538799587765i,-0.004696540968472-0.009630715202643i,0.003371656543720-0.000000000000000i,0.000124077338705+0.001109975607705i,0.000779962947187+0.002390330350835i,-0.002449582074056+0.008907989691331i,-0.019653425124531+0.016880567738349i,-0.058833070687588+0.008331489925852i,-0.103524871033262-0.044155624642650i,-0.107889928588761-0.141876891565442i,-0.036421403310336-0.236867677399600i,0.092752940587088-0.260731028470754i,0.207086111150619-0.180330083759438i,0.228554228348519-0.039428225344508i,0.151308877958701+0.064758610245833i,0.054109378375963+0.078134878504045i,0.010054101388934+0.035853066775689i,0.023778090796385-0.000311146719880i
-0.402731787172341+0.000000000000000i,-0.488813123749831-0.106918030432630i,-0.465614556694425-0.222041224091303i,-0.333102871634382-0.279873057874657i,-0.166534085298414-0.228840639457494i,-0.103144641223588-0.131889551549992i,-0.053241579173909-0.171288366158911i,0.182841456221599-0.081090774480907i,0.037560066665092+0.275111703690645i,-0.366651121780278-0.020155867902906i,0.091667935074138-0.386970012264647i,0.324009300616812+0.147826697811243i,-0.157165324690731+0.212040931284155i,-0.105252300193275-0.122038367970272i,0.071647133659696-0.037395769164299i,0.008003075524629+0.032240276999966i,-0.011139236840015+0.000000000000000i,0.000920736700495-0.002861479205117i,0.000924476937920+0.001225983985337i,-0.001080374279169+0.003540267238909i,-0.008756016980954+0.006880750019377i,-0.028436974222097+0.001254868401318i,-0.050084974124868-0.032803843514440i,-0.037253841936465-0.096619826208115i,0.036712954341753-0.142494824276515i,0.130909844686787-0.110804295208314i,0.162960824376078-0.014045523715428i,0.108741725079555+0.068449070545082i,0.020370541707408+0.091149259764093i,-0.060011536592211+0.080494207700440i,-0.146784283750537+0.071601538833456i,-0.266814839376933+0.056294424301891i
0.057623874292974+0.000000000000000i,0.087329520820300-0.002603956267634i,0.108840259103202+0.006642337289736i,0.100159530039721+0.022610930180780i,0.081752084291862+0.012503094063137i,0.084946102330868+0.045258966303868i,-0.030457705051617+0.061204447566650i,0.005063812766496-0.089318957533031i,0.117285723036474+0.086375201058514i,-0.169108719752268+0.067858816921695i,0.021737562835680-0.198468174741453i,0.156947699086510+0.087192232178280i,-0.095987596345794+0.086472480286659i,-0.032950825273954-0.066576369399057i,0.033301174257304-0.008237584728048i,0.001127596146562+0.012853519444875i,-0.004109675806252+0.000000000000000i,-0.000162589240342-0.001330414815636i,0.000420539655119-0.001330184103225i,0.004091594533283-0.002873281035029i,0.015225988779692+0.003206569914300i,0.020689412292166+0.034140392973152i,-0.022044886384783+0.081799109166343i,-0.129634243239206+0.072485070145733i,-0.206572469462462-0.058958086330674i,-0.125924575777985-0.223075939699864i,0.064111064806778-0.243725706463965i,0.175302672741389-0.107530153599098i,0.138963759808353+0.026931687904615i,0.056527756359432+0.061994284085780i,0.019879272415651+0.036955985991472i,0.029996180860642+0.011586274633305i
-0.067206589040000+0.000000000000000i,-0.038732855506118-0.024881645317572i,0.003498114993920-0.024635325697504i,0.030274822394557+0.000587674705841i,0.015320346642190+0.022578808889018i,0.006288119516470-0.018860627326592i,0.106195109404409+0.019163085778947i,-0.060148505615868+0.205989600245632i,-0.288383598597764-0.174192710364709i,0.325581707491265-0.298824151862316i,0.205682199912426+0.425624464256803i,-0.407442867880881+0.059555831684901i,0.050434252687797-0.288662440719431i,0.149502766074423+0.082416352826713i,-0.061127536912099+0.053996157560523i,-0.011505779899917-0.029877697468999i,0.010373414118004-0.000000000000000i,-0.000877788326962+0.002654872474531i,-0.000111740787319+0.000363158404800i,-0.000649721305258+0.003382147674224i,-0.008811216834855+0.008009902846768i,-0.032872015039231+0.003723069459018i,-0.065590560231839-0.037012686164792i,-0.058578141874142-0.127452789208889i,0.040828659172291-0.209685011051681i,0.192663469120314-0.183476878609939i,0.268354223705807-0.040763023537452i,0.205573523603948+0.100093415757075i,0.080703192629328+0.142844497470414i,-0.010038450593195+0.110380767760130i,-0.051306188792802+0.067124949004552i,-0.068807802415848+0.033055447779897i
0.146395202411948+0.000000000000000i,0.185281289967348+0.077268093337216i,0.158702021105301+0.162281050584522i,0.078018059236673+0.192865192997939i,0.011261673377213+0.167401577524711i,-0.066245501465400+0.135527155403182i,-0.121021075562220-0.036296310674219i,0.139873517623747-0.102685681486656i,0.085642781362641+0.266848320449328i,-0.333045300644880+0.021587765856821i,0.062902138381642-0.307543157679738i,0.212640282553842+0.109044835940667i,-0.099060598919878+0.108278156812407i,-0.039272413475200-0.060832931630861i,0.027007703765608-0.009440940512705i,0.001225809867653+0.008939127809982i,-0.002213946465593+0.000000000000000i,0.000317933781550-0.000246285541318i,0.000546761220068+0.001665279313110i,-0.002489338620781+0.005915157860165i,-0.017046387831920+0.009207631825334i,-0.047091176358246-0.009144144634503i,-0.060994149272336-0.075632522667374i,0.005991032243305-0.160719380900174i,0.151636296554476-0.155798794174795i,0.239727805938515-0.009938047879022i,0.159001782054209+0.146565355519557i,0.000306392415943+0.159049317073866i,-0.073850901348662+0.059103761891538i,-0.042324475060393-0.023893258581149i,0.020508763055868-0.047334200449771i,0.082564854687263-0.038203424643195i
-0.288441559182450+0.000000000000000i,-0.330411870242412-0.086106763367582i,-0.286703666442330-0.163812845517427i,-0.191426920657881-0.187552807299083i,-0.078965302046207-0.176950611542618i,0.036956770923131-0.067196408952039i,-0.085929326616534+0.041209684677313i,-0.060244084470521-0.219639949989529i,0.322111413018820+0.027545985730993i,-0.187902464392712+0.345450204394159i,-0.251283999059222-0.315962302947115i,0.330738290538341-0.095405833471808i,-0.024948556763922+0.242135684034162i,-0.126467543352787-0.065639782684791i,0.051664803279341-0.045563046944834i,0.009639544035711+0.025709564413505i,-0.009085161721284+0.000000000000000i,0.000547876473508-0.002600164282021i,0.000580152513876-0.001580055066271i,0.005460459014066-0.004259744985520i,0.020715622679597+0.003146507566931i,0.029714195917264+0.041837086275620i,-0.017811068763789+0.101083201564913i,-0.136498353436021+0.096190713271752i,-0.217061790797470-0.034987137134629i,-0.139985251470043-0.185806752286011i,0.021998631839969-0.193800476752389i,0.096689963582761-0.078626377483675i,0.053564345128360+0.019399244001100i,-0.024320255211973+0.052067046971104i,-0.102200081690602+0.057926444127824i,-0.195093199246868+0.048199129629025i
-0.145323426765484+0.000000000000000i,-0.130178324970997-0.040398309649206i,-0.079266712238304-0.054191537285849i,-0.019636886011258-0.039812826337594i,0.014354752167275+0.024110553459464i,-0.078117994240396+0.040994700583822i,-0.032098099198573-0.144994048799102i,0.238389041388411+0.018993777484897i,-0.094766764077380+0.296200008036836i,-0.273958579928734-0.165808319273996i,0.188449375820501-0.187425427872780i,0.090226099476258+0.151989344219842i,-0.089030633610716+0.026152582369840i,-0.001169471350601-0.037498448425356i,0.010763253209081+0.002520680336453i,-0.000964178060189+0.001734161594729i,0.000033571001883-0.000000000000000i,-0.000127700479178+0.000144750460597i,-0.000332465513191+0.000255172804753i,-0.002335543582868+0.000128751074732i,-0.007417093728695-0.005608776344879i,-0.006545239252076-0.027767550691617i,0.030575499270813-0.062207524182153i,0.122876223003397-0.055565589076274i,0.203907425243088+0.056110257393038i,0.152307310610906+0.221275677596962i,-0.028573123140995+0.276270793629851i,-0.169811082533791+0.163090142062174i,-0.163082963837024+0.019509279039225i,-0.090167465742940-0.023183818964667i,-0.069609518363056+0.009888544738096i,-0.110021854494217+0.028370815997956i
0.098828167615566+0.000000000000000i,0.167042382685531+0.038875440380498i,0.191575313864625+0.101200860151645i,0.152711830902586+0.145602345056452i,0.083292204773086+0.129567602804267i,0.054047145805679+0.091248340225464i,0.004784497391574+0.096104113134533i,-0.073616265911705+0.010447464648032i,0.023069629354406-0.081251884562398i,0.091132487788840+0.040712490433602i,-0.045799612090386+0.084394808460963i,-0.066187192228341-0.044476205026676i,0.037705565018961-0.043188411497686i,0.022163958525593+0.026946424573863i,-0.015597069933363+0.008252604535044i,-0.001866546900503-0.007080226753686i,0.002322391157900-0.000000000000000i,-0.000849152429752+0.000062904867030i,-0.000493470290214-0.003935799846504i,0.008330683930832-0.010851221989495i,0.038892827146006-0.006250274396835i,0.076405726213134+0.053356163117941i,0.031989006029253+0.178620728062265i,-0.170875664774624+0.237346642923329i,-0.389877838855158+0.050215657750298i,-0.338464036872416-0.287949880265769i,-0.010956479954825-0.425180076770431i,0.250903511409918-0.237694523782844i,0.238291607589011+0.016343295689960i,0.092507515410385+0.105543842588527i,0.010020080297555+0.062015708974014i,0.028895569025943+0.008085879329205i
-0.523724207998501+0.000000000000000i,-0.575874381512650-0.164694638869981i,-0.475938313853325-0.300795770929692i,-0.282460721380438-0.330471931084873i,-0.099095729563804-0.248557828585926i,-0.021308201642984-0.115592000032456i,-0.041150312820306-0.084966228281048i,0.079770002976638-0.113803809240999i,0.133411805249455+0.132422868758891i,-0.207609144752855+0.123272785961534i,-0.072785051016539-0.247168458579742i,0.223818204882559-0.004466482176498i,-0.041736238690563+0.153393632935825i,-0.077875673442725-0.049756431737432i,0.034141264855318-0.027790184671058i,0.005869646137080+0.016181629530246i,-0.005638762683959+0.000000000000000i,0.000055258989685-0.001746828235868i,-0.000277675462553-0.002376823950844i,0.004462775025914-0.008358348805719i,0.026001328489113-0.010547904678062i,0.064381150800632+0.020566360360898i,0.071121832925090+0.112450492183424i,-0.029431472270651+0.211892374864362i,-0.209927692003921+0.186106535164938i,-0.299225029071818+0.003459288749950i,-0.195387219397174-0.167057220124748i,-0.023340166465879-0.167492339649102i,0.041980145478857-0.044626542276838i,-0.028032717554730+0.070651735622590i,-0.176698063258023+0.123469125350700i,-0.361123508073197+0.104655259682920i
0.145280378462799+0.000000000000000i,0.177904454894754+0.056834559334757i,0.158734019239750+0.108332549824123i,0.098239624675641+0.125989654829972i,0.032992502804400+0.078420301319811i,0.067120487787050+0.027550683419975i,0.042902969460822+0.147946500284671i,-0.220841380104104+0.037263357416116i,0.026837994958131-0.314907760030721i,0.364807506342617+0.110242120189816i,-0.177607331106992+0.331885775566674i,-0.237673794452707-0.194790336177324i,0.159751968350826-0.133111079058976i,0.057162151314630+0.101759005498619i,-0.051375226794313+0.017917943469090i,-0.003457129477745-0.020824856098469i,0.006963427719081-0.000000000000000i,0.000343995689999+0.002286977947929i,0.000624116153845+0.003207313097796i,-0.004062042915744+0.011698714258503i,-0.029797549984301+0.021007761895613i,-0.087635761755674+0.000193504082954i,-0.143528262202401-0.097527360543246i,-0.107904750892248-0.263039494850593i,0.069548501616993-0.381283731609456i,0.297111422555952-0.327612606641839i,0.407054212575912-0.120519224022367i,0.331843708000778+0.085479560035281i,0.162751450177853+0.160793837355743i,0.038081796723918+0.109228496125242i,0.018935618300830+0.022881084217569i,0.075678064070483-0.020111432657224i
-0.208024370401060+0.000000000000000i,-0.294815560882530-0.082455037214866i,-0.302817205689233-0.193043308938908i,-0.212283768207414-0.256545841484177i,-0.100622445622299-0.221431516203950i,-0.036258523044826-0.177441735614624i,0.089704697667479-0.106070140558607i,0.031758412667199+0.114108150430963i,-0.187378226324100-0.046642400959578i,0.115380448757605-0.198958339164347i,0.143132924056987+0.154289623371227i,-0.139752363745249+0.066323718327402i,-0.012413893353631-0.089707281922909i,0.040988235568816+0.007296168395762i,-0.007222028067903+0.012801925272829i,-0.002311942011315-0.003028896956420i,0.000680942179643-0.000000000000000i,-0.000084262063456+0.000001736675780i,0.000488174892354-0.000014874221785i,0.001820611377354+0.001511110832317i,0.001931633666068+0.008747722178562i,-0.011591350692218+0.023469693865189i,-0.054513947697009+0.024922992104456i,-0.105132659444401-0.027812067264011i,-0.091600354688846-0.127757332217220i,0.012615288166976-0.181015378157172i,0.115175258386587-0.120862570234817i,0.120414199481654-0.013929691366630i,0.055133573528045+0.040064905843056i,-0.004313191437373+0.037202594971377i,-0.046601436971807+0.028566282517468i,-0.110137234855996+0.027523605557848i
0.068892595244485+0.000000000000000i,0.089521367900293+0.018525961778752i,0.083803662978532+0.039594313847290i,0.060414736801176+0.048687109269450i,0.029348531467535+0.045720735330718i,0.008714519647436+0.023661954209634i,0.006769704615150+0.029772962967442i,-0.056351592242613-0.000034136751883i,0.044067730494382-0.099534031615160i,0.121407371900902+0.106344217924436i,-0.151020307139124+0.098730755558574i,-0.050062758571943-0.147869670938031i,0.104783376474233-0.010585995218379i,-0.004628679151793+0.055240890902632i,-0.022400098748729-0.004445954378388i,0.001364730615919-0.007471844532589i,0.002311624400862-0.000000000000000i,0.000184323261668+0.000789034947490i,-0.000431036180633+0.000480157386365i,-0.001976502558585+0.000544418491058i,-0.006157778931847-0.002785990268740i,-0.008061936399351-0.015119176405941i,0.003136676812203-0.033236727165269i,0.026956502868313-0.042817490420485i,0.048020191499153-0.043112809058904i,0.070154857874247-0.047603485532525i,0.109266081190914-0.038642789751799i,0.134817444836433+0.012194366621211i,0.102854559603033+0.070210690534953i,0.041308054696939+0.076375107053772i,0.013742868606596+0.037468151019803i,0.033523655775877+0.003648450178461i
0.333098801195689+0.000000000000000i,0.378424520108241+0.142181283277388i,0.313494811701042+0.271691852820892i,0.164273038998443+0.309425040319249i,0.031718356462255+0.227562675259563i,0.003583848623612+0.138062952550285i,-0.058303203218998+0.114054788070982i,-0.097133644262655-0.046810258847299i,0.095439136460455-0.067304562647418i,0.035615824658689+0.120807167418183i,-0.104315571130216+0.002794787834717i,0.014531344471125-0.066569977940898i,0.032355653990590+0.014125335887170i,-0.007141427780169+0.012587223562271i,-0.004425760946779-0.002131746522793i,0.000333411727334-0.001646962543912i,0.000763416352257-0.000000000000000i,0.000564130300915+0.000720030660450i,0.000247180146590+0.003298234081591i,-0.007268259679433+0.009319484773171i,-0.034263260441411+0.004919068546970i,-0.067005587393246-0.049849453555559i,-0.021795635902404-0.165704980367260i,0.177527537019299-0.216054386831189i,0.393947116136990-0.019698424744854i,0.332257800444280+0.334999336603715i,-0.026568985211869+0.478012742269521i,-0.318064230100369+0.258684956882260i,-0.293484399396192-0.050799232757779i,-0.088273312080343-0.184480058989929i,0.093947162639436-0.164382658250483i,0.225039992300326-0.098797088310696i
0.109445282808866+0.000000000000000i,0.137136459569588+0.075788858277674i,0.105426008077682+0.142250498759298i,0.051704382210665+0.152800680347650i,0.005295686554281+0.151181827259952i,-0.104354056513129+0.084884034083148i,-0.016070623505107-0.124662825970898i,0.219377058833025+0.085436338259827i,-0.186506611860551+0.265599176116976i,-0.219944761566227-0.264865032288684i,0.272075468470763-0.119407369309048i,0.028007016530197+0.204969390953878i,-0.113354560413663-0.015749875706286i,0.019310837476689-0.045266430599320i,0.012555826783494+0.009422358510673i,-0.002323057948860+0.002310252129384i,-0.000458354972407-0.000000000000000i,-0.000676390180077-0.000557404047498i,-0.000049904342859-0.002791743579034i,0.006348552190415-0.007028372070437i,0.027097168389427-0.001560446857763i,0.047371004796761+0.042778814495460i,0.003947244932335+0.123537983710098i,-0.140070248643645+0.140130657133601i,-0.264314608793853-0.011234179335183i,-0.189478957730090-0.227381869724123i,0.037279507368315-0.275616729814650i,0.176527409289201-0.127534597122647i,0.135461553602161+0.020433200969343i,0.038996963772226+0.044703593173827i,0.007488950854957-0.003018560780533i,0.048090808136103-0.031135248093939i
